id,doi,title,venue,publication_year,publication_date,type,cited_by_count,cited_2015,cited_joss,fulltext_openalex,fulltext_epmc,first_author,n_authors,date_added,notes,exclude
W2978013888,,Online Phonetic Training ImprovesL2 Word Recognition,HAL (Le Centre pour la Communication Scientifique Directe),2019,2019-01-01,preprint,0,True,False,False,False,Gerda Ana Melnik,2,2026-07-15,,False
W2991148044,,"Predicting Counterproductive Work Behavior with Explicit and Implicit Measures of Conscientiousness, Agreeableness, and Emotional Stability",Journal of International Crisis and Risk Communication Research,2019,2019-01-01,article,1,True,False,True,False,Jimmy Zheng,1,2026-07-15,,False
W2972848547,,Social learning and creativity in children in informal learning environments,Durham e-Theses (Durham University),2019,2019-01-01,dissertation,0,False,False,True,False,Zarja Mursic,1,2026-07-15,,False
W2965172603,10.5334/joc.77,Task Difficulty Modulates the Disrupting Effects of Oral Respiration on Visual Search Performance,Journal of Cognition,2019,2019-01-01,article,14,True,False,False,True,Naoto Yoshimura,5,2026-07-15,,False
W3005274559,10.5167/uzh-183482,The Interaction between Reward Magnitude and the Processes of Category Abstraction Learning,Zurich Open Repository and Archive (University of Zurich),2019,2019-01-01,dissertation,1,False,False,True,False,René Schlegelmilch,1,2026-07-15,,False
W2909953239,10.1525/collabra.181,The Meta-Science of Adult Statistical Word Segmentation: Part 1,Collabra Psychology,2019,2019-01-01,article,16,True,False,False,False,Joshua K. Hartshorne,15,2026-07-15,,False
W2939539245,10.1109/kst.2019.8687411,The Roles of Color Lightness and Saturation in Inducing the Perception of Miniature Faking,,2019,2019-01-01,article,1,True,False,False,False,Kun Qian,2,2026-07-15,,False
W3006027003,,Web-based research on cross-modal correspondences between colour and sound.,Duo Research Archive (University of Oslo),2019,2019-01-01,dissertation,0,False,False,True,False,Sabina Niewiadomska,1,2026-07-15,,False
W2903744806,10.1101/487892,Endogenous variation in ventromedial prefrontal cortex state dynamics during naturalistic viewing reflects affective experience,bioRxiv (Cold Spring Harbor Laboratory),2018,2018-12-16,preprint,45,False,False,True,False,Luke J. Chang,7,2026-07-15,,False
W2904144195,10.3758/s13428-018-1157-x,RECAPP-XPR: A smartphone application for presenting and recalling experimentally controlled stimuli over longer timescales,Behavior Research Methods,2018,2018-12-10,article,15,False,False,True,True,Cathleen Cortis Mack,4,2026-07-15,,False
epmc:MED:30564183,10.3389/fpsyg.2018.02464,Cross-Domain Association in Metacognitive Efficiency Depends on First-Order Task Types,Frontiers in psychology,2018,2018-12-04,research-article; Journal Article,35,False,False,False,True,Lee ALF,4,2026-07-15,,False
W2902065160,10.1080/0163853x.2018.1548219,Individual Differences in Mentalizing Capacity Predict Indirect Request Comprehension,Discourse Processes,2018,2018-12-03,article,14,True,False,False,False,Sean Trott,2,2026-07-15,,False
epmc:MED:30562522,10.1016/j.cub.2018.10.053,Metacognitive Failure as a Feature of Those Holding Radical Beliefs,Current biology : CB,2018,2018-12-01,"brief-report; Research Support, Non-U.S. Gov't; Journal Article",82,False,False,False,True,Rollwage M,3,2026-07-15,,False
W4237836621,10.31234/osf.io/p6zev,"It’s new, but is it good? How generalization and uncertainty guide the exploration of novel options",,2018,2018-11-28,preprint,17,True,False,False,False,Hrvoje Stojić,4,2026-07-15,,False
W4256421013,10.31234/osf.io/emq8r,Universality and diversity in human song,,2018,2018-11-21,preprint,109,True,False,False,False,Samuel A. Mehr,19,2026-07-15,,False
W7110499835,,jsPsych,OSF Preprints (OSF Preprints),2018,2018-11-15,preprint,0,False,False,True,False,Remi Gau,6,2026-07-15,,False
W2900600082,10.1177/1029864918811879,Examining musical sophistication: A replication and theoretical commentary on the Goldsmiths Musical Sophistication Index,Musicae Scientiae,2018,2018-11-14,article,24,True,False,False,False,David John Baker,5,2026-07-15,,False
W2802593464,10.1111/tops.12388,Integrating Incomplete Information With Imperfect Advice,Topics in Cognitive Science,2018,2018-11-09,article,31,True,False,False,False,Natalia Vélez,2,2026-07-15,,False
W2898974151,10.1145/3274353,Digestif,Proceedings of the ACM on Human-Computer Interaction,2018,2018-11-01,article,17,False,False,True,False,Eunice Jun,4,2026-07-15,,False
W4256055011,10.31234/osf.io/h8cs9,Online Implementation of an Event History Calendar with formr: A Tutorial,,2018,2018-11-01,preprint,4,False,False,True,False,Larissa Lucia Wieczorek,4,2026-07-15,,False
W2898221353,10.1016/j.cct.2018.10.014,Attentional bias modification treatment for depression: Study protocol for a randomized controlled trial,Contemporary Clinical Trials,2018,2018-10-26,article,9,True,False,False,True,Kean J. Hsu,9,2026-07-15,,False
W4238302503,10.31234/osf.io/e9w3v,"Similar event-related potentials to structural violations in music and language: A replication of Patel, Gibson, Ratner, Besson, &amp;amp; Holcomb (1998).",,2018,2018-10-24,preprint,0,True,False,False,False,Joshua R. de Leeuw,19,2026-07-15,,False
W2921123254,10.1101/438242,Gorilla in our Midst: An online behavioral experiment builder,bioRxiv (Cold Spring Harbor Laboratory),2018,2018-10-13,preprint,61,True,False,True,False,Alexander Anwyl-Irvine,5,2026-07-15,,False
W2895148861,10.3758/s13428-018-1126-4,Best practices: Two Web-browser-based methods for stimulus presentation in behavioral experiments with high-resolution timing requirements,Behavior Research Methods,2018,2018-10-01,article,49,True,False,True,False,Pablo Garaizar,2,2026-07-15,,False
W2895635575,10.14714/cp90.1501,Download the Complete Issue (71MB),Cartographic Perspectives,2018,2018-10-01,article,1,False,False,True,False,Complete Issue,1,2026-07-15,,False
W2893892086,10.1186/s41235-018-0131-6,The easy-to-hard training advantage with real-world medical images,Cognitive Research Principles and Implications,2018,2018-09-26,article,21,True,False,False,False,Brett D. Roads,4,2026-07-15,,False
W7110701967,,jsPsych-progno3,OSF Preprints (OSF Preprints),2018,2018-09-21,preprint,0,False,False,True,False,Dmitry Sherbina,1,2026-07-15,,False
W3005817091,10.31234/osf.io/hgy3z,Survey-Software Implicit Association Tests: A Methodological and Empirical Analysis,,2018,2018-09-17,preprint,30,True,False,False,False,Thomas P. Carpenter,8,2026-07-15,,False
W2895218087,10.14714/cp90.1411,The Design and Testing of 3DmoveR: an Experimental Tool for Usability Studies of Interactive 3D Maps,Cartographic Perspectives,2018,2018-09-09,article,9,False,False,True,False,Lukáš Heřman,4,2026-07-15,,False
W4251186107,10.31234/osf.io/pjasu,formr: A study framework allowing for automated feedback generation and complex longitudinal experience sampling studies using R,,2018,2018-09-04,preprint,29,True,False,False,False,Ruben C. Arslan,3,2026-07-15,,False
W4237878469,10.31234/osf.io/urt4v,Integrating incomplete information with imperfect advice,,2018,2018-09-02,preprint,4,True,False,False,False,Natalia Vélez,2,2026-07-15,,False
W2893825885,10.1177/1541931218621073,Interfacing the Modifiable Multitasking Environment with ACT-R for Computational Cognitive Modeling of Complex Tasks,Proceedings of the Human Factors and Ergonomics Society Annual Meeting,2018,2018-09-01,article,2,True,False,False,False,Leslie M. Blaha,4,2026-07-15,,False
W2888492369,10.1111/bjop.12344,Superstition predicts perception of illusory control,British Journal of Psychology,2018,2018-08-24,article,55,True,False,False,False,Oren Griffiths,4,2026-07-15,,False
W2886720019,10.3390/languages3030031,Mood Selection in Relative Clauses by French–Spanish Bilinguals: Contrasts and Similarities between L2 and Heritage Speakers,Languages,2018,2018-08-06,article,2,True,False,False,False,Anahí Alba de la Fuente,3,2026-07-15,,False
W2887119515,10.18608/jla.2018.52.4,Embedding Experiments: Staking Causal Inference in Authentic Educational Contexts,Journal of Learning Analytics,2018,2018-08-05,article,32,True,False,True,False,Benjamin Motz,4,2026-07-15,,False
W4236213994,10.31219/osf.io/jth52,Lay evaluations of police and civilian use of force: Action severity scales,,2018,2018-07-31,preprint,3,True,False,False,False,Bradley D. Celestin,2,2026-07-15,,False
W3119183283,10.31219/osf.io/gdnb4,Lay evaluations of police and civilian use of force: Moral and physical magnitude ratings of officer and civilian actions,,2018,2018-07-31,preprint,6,True,False,False,False,Bradley D. Celestin,2,2026-07-15,,False
W2949696263,10.1098/rstb.2017.0345,Inflation versus filling-in: why we feel we see more than we actually do in peripheral vision,Philosophical Transactions of the Royal Society B Biological Sciences,2018,2018-07-30,article,70,True,False,False,True,Brian Odegaard,4,2026-07-15,,False
W2950282919,10.1523/jneurosci.0075-18.2018,Reward Learning over Weeks Versus Minutes Increases the Neural Representation of Value in the Human Brain,Journal of Neuroscience,2018,2018-07-30,article,63,True,False,True,True,G. Elliott Wimmer,4,2026-07-15,,False
W2883965713,10.1177/0018720818787126,Crowdsourced Measurement of Reaction Times to Audiovisual Stimuli With Various Degrees of Asynchrony,Human Factors The Journal of the Human Factors and Ergonomics Society,2018,2018-07-23,article,27,True,False,True,True,Pavlo Bazilinskyy,2,2026-07-15,,False
W2612821194,10.1037/xlm0000609,Bias to (and away from) the extreme: Comparing two models of categorical perception effects.,Journal of Experimental Psychology Learning Memory and Cognition,2018,2018-07-19,article,14,True,False,False,False,Ryan M Best,2,2026-07-15,,False
W4255998708,10.31234/osf.io/nsqvy,The aesthetic preference for nature sounds depends on sound object recognition,,2018,2018-07-13,preprint,4,True,False,False,False,Stephen C. Van Hedger,6,2026-07-15,,False
W2889403447,10.1027/1618-3169/a000408,Individual Differences in Uncertainty Tolerance Are not Associated With Cognitive Control Functions in the Flanker Task,Experimental Psychology (formerly Zeitschrift für Experimentelle Psychologie),2018,2018-07-01,article,7,True,False,True,True,Philipp A. Schroeder,3,2026-07-15,,False
W7110502269,,jsPsych-Audio,OSF Preprints (OSF Preprints),2018,2018-06-15,preprint,0,False,False,True,False,Junyan Qi,1,2026-07-15,,False
W2807948351,10.1027/1015-5759/a000470,Psychometric Properties of the Spontaneous and Deliberate Mind Wandering Scales,European Journal of Psychological Assessment,2018,2018-06-15,article,32,True,False,False,False,David Marcusson‐Clavertz,2,2026-07-15,,False
W2808021780,10.1016/j.jml.2018.05.008,Patterns of forgetting,Journal of Memory and Language,2018,2018-06-11,article,70,True,False,False,False,Jerry S. Fisher,2,2026-07-15,,False
W2806956206,10.1002/jeab.445,"Feasibility, acceptability, and validity of crowdsourcing for collecting longitudinal alcohol use data",Journal of the Experimental Analysis of Behavior,2018,2018-06-06,article,52,True,False,True,False,Justin C. Strickland,2,2026-07-15,,False
W4236286403,10.31234/osf.io/pj7fb,"Replication of Saffran, Johnson, Aslin, &amp;amp; Newport (1999) Statistical learning of tone sequences by human infants and adults, Exp. 2",,2018,2018-05-29,preprint,0,True,False,False,False,Kara Murdock,4,2026-07-15,,False
W4251505772,10.31234/osf.io/m39yw,"In-lab Replication of Saffran, Newport, &amp;amp; Aslin (1996) Word segmentation:The role of distributional cues, Exp. 1",,2018,2018-05-24,preprint,0,True,False,False,False,Joshua K. Hartshorne,2,2026-07-15,,False
W4251569423,10.31234/osf.io/cbu2m,"Fourth Replication of Saffran, Newport, &amp;amp; Aslin (1996) Word segmentation: The role of distributional cues, Exp. 1",,2018,2018-05-23,preprint,0,True,False,False,False,Han Xiang Choong,11,2026-07-15,,False
W2771165717,10.7554/elife.34779,Value generalization in human avoidance learning,eLife,2018,2018-05-07,article,52,True,False,False,True,Agnes Norbury,3,2026-07-15,,False
W2801423377,10.3758/s13421-018-0813-9,Examining the role of context variability in memory for items and associations,Memory & Cognition,2018,2018-04-30,article,9,True,False,False,False,William R. Aue,3,2026-07-15,,False
W2800803445,10.1371/journal.pone.0195474,Bayesian reanalysis of null results reported in medicine: Strong yet variable evidence for the absence of treatment effects,PLoS ONE,2018,2018-04-25,article,57,True,False,False,False,Rink Hoekstra,4,2026-07-15,,False
W2801913838,10.3758/s13428-018-1037-4,Is automatic speech-to-text transcription ready for use in psychological experiments?,Behavior Research Methods,2018,2018-04-23,article,34,True,False,True,False,Kirsten Ziman,5,2026-07-15,,False
W4238281985,10.31237/osf.io/qjs9y,Online data collection for developmental research,,2018,2018-04-10,preprint,0,True,False,False,False,Kimberly Scott,1,2026-07-15,,False
W2789641546,10.3389/fpsyg.2018.00379,Intentional Observer Effects on Quantum Randomness: A Bayesian Analysis Reveals Evidence Against Micro-Psychokinesis,Frontiers in Psychology,2018,2018-03-21,article,16,True,False,True,True,Markus Maier,3,2026-07-15,,False
W2791032597,10.3765/plsa.v3i1.4294,Morphological influences on categorical perception of stop voicing in Welsh,Proceedings of the Linguistic Society of America,2018,2018-03-03,article,0,True,False,True,False,Skye J. Anderson,2,2026-07-15,,False
W4249322952,10.31234/osf.io/uz2m9,Finding categories through words: More nameable features improve category learning,,2018,2018-03-02,preprint,5,True,False,False,False,Martin Zettersten,2,2026-07-15,,False
W2783709176,10.1145/3173386.3176963,Geographically Distributed Deployment of Reproducible HRI Experiments in an Interdisciplinary Research Context,,2018,2018-03-01,article,2,True,False,False,False,Phillip Lücking,6,2026-07-15,,False
W3107395112,,The Role of String Register In Affective Performance Choices,The Knowledge Bank (The Ohio State University),2018,2018-03-01,article,1,True,False,True,False,Caitlyn Trevor,1,2026-07-15,,False
W2791649058,10.1007/s41465-018-0066-3,Similar Task-Switching Performance of Real-Time Strategy and First-Person Shooter Players: Implications for Cognitive Training,Journal of Cognitive Enhancement,2018,2018-02-23,article,9,True,False,False,False,Annika L. Klaffehn,4,2026-07-15,,False
W2789590323,10.3389/fpsyg.2018.00152,Is Social Categorization Spatially Organized in a “Mental Line”? Empirical Evidences for Spatial Bias in Intergroup Differentiation,Frontiers in Psychology,2018,2018-02-14,article,9,True,False,True,True,Fabio Presaghi,2,2026-07-15,,False
